Date,Open,High,Low,Close,Volume,Value,Symbol,Source,Adj Close,Dividends,Stock Splits
2024-01-11,1516.0,1520.0,1493.6,1505.4,1148631,1725891260.6,NVTK,MOEX,1505.4,0,0
2024-01-12,1508.0,1509.2,1497.6,1500.2,455487,683852732.6,NVTK,MOEX,1500.2,0,0
2024-01-15,1504.0,1515.0,1482.8,1492.2,828409,1240170489.6,NVTK,MOEX,1492.2,0,0
2024-01-16,1498.0,1498.0,1467.0,1474.8,908447,1345455022.4,NVTK,MOEX,1474.8,0,0
2024-01-17,1474.8,1484.8,1460.0,1475.2,895941,1318924221.2,NVTK,MOEX,1475.2,0,0
2024-01-18,1476.4,1485.0,1461.2,1466.0,923103,1355952134.8,NVTK,MOEX,1466.0,0,0
2024-01-19,1465.0,1468.0,1451.0,1457.0,693205,1009943035.6,NVTK,MOEX,1457.0,0,0
2024-01-22,1425.0,1456.0,1421.0,1444.6,2358435,3401353947.0,NVTK,MOEX,1444.6,0,0
2024-01-23,1444.6,1448.6,1430.0,1431.0,764178,1098081255.8,NVTK,MOEX,1431.0,0,0
2024-01-24,1434.2,1450.0,1433.4,1447.6,1246097,1798885511.2,NVTK,MOEX,1447.6,0,0
2024-01-25,1450.0,1459.8,1431.0,1435.8,797474,1147744166.0,NVTK,MOEX,1435.8,0,0
2024-01-26,1443.0,1443.8,1420.6,1423.6,913772,1307724723.0,NVTK,MOEX,1423.6,0,0
2024-01-29,1424.0,1436.8,1418.0,1435.8,765952,1093904988.2,NVTK,MOEX,1435.8,0,0
2024-01-30,1437.4,1443.2,1425.2,1434.2,935270,1342216050.6,NVTK,MOEX,1434.2,0,0
2024-01-31,1435.0,1449.0,1430.6,1439.0,687506,988763116.6,NVTK,MOEX,1439.0,0,0
2024-02-01,1443.0,1460.0,1439.0,1445.6,1002141,1453577006.4,NVTK,MOEX,1445.6,0,0
2024-02-02,1450.0,1456.6,1442.0,1443.4,581784,843093905.6,NVTK,MOEX,1443.4,0,0
2024-02-05,1446.2,1498.0,1443.6,1494.0,2690777,3952808658.8,NVTK,MOEX,1494.0,0,0
2024-02-06,1496.6,1499.8,1471.2,1477.4,2137050,3168509304.2,NVTK,MOEX,1477.4,0,0
2024-02-07,1483.0,1484.2,1462.0,1469.8,1097996,1615501634.0,NVTK,MOEX,1469.8,0,0
2024-02-08,1462.0,1467.6,1435.0,1438.4,1138724,1656777451.2,NVTK,MOEX,1438.4,0,0
2024-02-09,1441.4,1466.4,1420.2,1425.0,2149041,3098899635.0,NVTK,MOEX,1425.0,0,0
2024-02-12,1426.2,1431.0,1400.0,1408.8,1694398,2391019111.2,NVTK,MOEX,1408.8,0,0
2024-02-13,1411.6,1424.0,1405.4,1422.0,1116534,1579930121.0,NVTK,MOEX,1422.0,0,0
2024-02-14,1424.4,1431.8,1409.6,1411.8,789602,1122054993.8,NVTK,MOEX,1411.8,0,0
2024-02-15,1414.6,1415.8,1388.0,1409.0,1406729,1971233587.6,NVTK,MOEX,1409.0,0,0
2024-02-16,1409.0,1420.0,1403.0,1409.6,856750,1209844134.8,NVTK,MOEX,1409.6,0,0
2024-02-19,1410.6,1416.0,1385.0,1388.2,1096027,1531534717.8,NVTK,MOEX,1388.2,0,0
2024-02-20,1388.2,1401.0,1374.2,1379.2,1158999,1608335778.2,NVTK,MOEX,1379.2,0,0
2024-02-21,1380.0,1390.0,1338.8,1358.8,1383335,1893785159.2,NVTK,MOEX,1358.8,0,0
2024-02-22,1358.8,1362.0,1325.4,1337.4,2837036,3802120798.4,NVTK,MOEX,1337.4,0,0
2024-02-26,1338.0,1353.4,1330.4,1351.6,1166177,1567219767.6,NVTK,MOEX,1351.6,0,0
2024-02-27,1352.2,1377.0,1348.0,1375.2,1223596,1663371448.6,NVTK,MOEX,1375.2,0,0
2024-02-28,1373.0,1373.0,1343.4,1346.4,1099365,1489695855.8,NVTK,MOEX,1346.4,0,0
2024-02-29,1360.0,1360.0,1338.4,1349.6,992995,1335603796.0,NVTK,MOEX,1349.6,0,0
2024-03-01,1349.8,1355.0,1345.0,1348.0,690501,932636272.0,NVTK,MOEX,1348.0,0,0
2024-03-04,1355.0,1357.0,1328.0,1337.8,2326473,3110440797.6,NVTK,MOEX,1337.8,0,0
2024-03-05,1339.0,1347.8,1326.0,1343.2,1129589,1511667092.8,NVTK,MOEX,1343.2,0,0
2024-03-06,1346.0,1389.8,1340.2,1385.0,2770296,3806114048.4,NVTK,MOEX,1385.0,0,0
2024-03-07,1387.6,1395.0,1374.0,1389.6,1406449,1945205002.4,NVTK,MOEX,1389.6,0,0
2024-03-11,1394.0,1399.0,1385.6,1396.0,1209117,1684760065.8,NVTK,MOEX,1396.0,0,0
2024-03-12,1397.8,1423.8,1389.4,1417.8,1962514,2768593905.4,NVTK,MOEX,1417.8,0,0
2024-03-13,1419.2,1426.8,1401.0,1406.6,1291830,1826138475.6,NVTK,MOEX,1406.6,0,0
2024-03-14,1406.8,1408.6,1377.0,1399.8,1161414,1621094208.8,NVTK,MOEX,1399.8,0,0
2024-03-15,1401.4,1408.4,1395.8,1400.0,550298,771872640.2,NVTK,MOEX,1400.0,0,0
2024-03-18,1400.0,1415.0,1397.8,1404.6,714610,1003444659.4,NVTK,MOEX,1404.6,0,0
2024-03-19,1404.6,1408.0,1362.2,1370.8,1963934,2725881970.0,NVTK,MOEX,1370.8,0,0
2024-03-20,1382.2,1386.6,1350.0,1369.6,2267570,3098613013.8,NVTK,MOEX,1369.6,0,0
2024-03-21,1375.8,1385.0,1354.6,1360.8,2266621,3106614140.0,NVTK,MOEX,1360.8,0,0
2024-03-22,1361.0,1368.0,1335.2,1346.0,1832544,2480788385.4,NVTK,MOEX,1346.0,0,0
2024-03-22,1363.11,1363.11,1363.11,1363.11,1643000,2239589730.0,NVTK,MOEX,1363.11,0,0
2024-03-25,1356.0,1367.0,1342.2,1365.4,2469886,3349489470.0,NVTK,MOEX,1365.4,0,0
2024-03-26,1322.8,1333.8,1311.0,1316.8,2723672,3600281942.4,NVTK,MOEX,1316.8,0,0
2024-03-27,1317.0,1319.8,1303.4,1304.6,1502998,1968368639.4,NVTK,MOEX,1304.6,0,0
2024-03-28,1305.0,1322.0,1303.4,1318.4,1385803,1821503723.4,NVTK,MOEX,1318.4,0,0
2024-03-29,1322.2,1329.0,1312.0,1312.6,994706,1313831015.4,NVTK,MOEX,1312.6,0,0
2024-04-01,1315.2,1320.0,1310.0,1316.6,1200790,1578718653.8,NVTK,MOEX,1316.6,0,0
2024-04-02,1313.6,1314.6,1272.6,1283.2,3327392,4291748760.2,NVTK,MOEX,1283.2,0,0
2024-04-03,1283.2,1290.2,1264.2,1287.0,2859194,3651955242.0,NVTK,MOEX,1287.0,0,0
2024-04-04,1290.6,1321.0,1289.6,1297.4,4453362,5826877590.6,NVTK,MOEX,1297.4,0,0
2024-04-05,1298.4,1306.8,1277.0,1283.8,1903398,2451988547.2,NVTK,MOEX,1283.8,0,0
2024-04-08,1286.4,1303.2,1278.8,1283.6,1376261,1775541669.4,NVTK,MOEX,1283.6,0,0
2024-04-09,1284.0,1287.8,1270.0,1274.0,1212137,1548986031.4,NVTK,MOEX,1274.0,0,0
