Date,Open,High,Low,Close,Volume,Value,Symbol,Source,Adj Close,Dividends,Stock Splits
2023-12-26,160.51,162.92,160.5,160.51,67,10775.13,GAZP,MOEX,160.51,0,0
2023-12-26,161.45,161.8,160.77,161.0,18585180,2998905866.6,GAZP,MOEX,161.0,0,0
2023-12-27,160.8,162.5,159.52,160.61,54,8682.96,GAZP,MOEX,160.61,0,0
2023-12-27,161.2,161.4,159.81,159.86,23733870,3810323035.5,GAZP,MOEX,159.86,0,0
2023-12-28,159.4,162.97,158.5,159.95,92,14641.24,GAZP,MOEX,159.95,0,0
2023-12-28,159.98,160.38,158.22,159.14,24873460,3967073642.0,GAZP,MOEX,159.14,0,0
2023-12-29,159.5,160.98,158.12,160.35,85,13599.8,GAZP,MOEX,160.35,0,0
2023-12-29,159.49,160.79,159.14,159.52,19270880,3084349639.9,GAZP,MOEX,159.52,0,0
2024-01-03,159.73,161.58,159.73,161.44,8117860,1307474252.6,GAZP,MOEX,161.44,0,0
2024-01-03,161.0,162.88,158.62,162.85,17,2754.73,GAZP,MOEX,162.85,0,0
2024-01-04,163.53,163.53,160.15,160.15,7,1126.28,GAZP,MOEX,160.15,0,0
2024-01-04,161.51,161.64,161.0,161.25,4888930,788260866.1,GAZP,MOEX,161.25,0,0
2024-01-05,159.54,162.23,159.54,162.23,6,959.93,GAZP,MOEX,162.23,0,0
2024-01-05,161.2,162.3,161.07,161.94,8784940,1420674692.6,GAZP,MOEX,161.94,0,0
2024-01-08,164.99,164.99,162.29,163.97,27,4439.82,GAZP,MOEX,163.97,0,0
2024-01-08,162.44,163.2,162.0,163.05,11173290,1819109200.4,GAZP,MOEX,163.05,0,0
2024-01-09,160.91,163.29,160.91,161.75,54,8735.25,GAZP,MOEX,161.75,0,0
2024-01-09,163.01,163.06,161.77,162.41,9608200,1559294366.6,GAZP,MOEX,162.41,0,0
2024-01-10,164.97,164.97,160.19,162.97,44,7147.36,GAZP,MOEX,162.97,0,0
2024-01-10,162.41,163.7,162.0,162.87,10752210,1752104199.6,GAZP,MOEX,162.87,0,0
2024-01-11,162.96,162.96,161.93,162.5,13102580,2129089523.1,GAZP,MOEX,162.5,0,0
2024-01-11,163.47,163.47,161.33,162.99,43,6972.35,GAZP,MOEX,162.99,0,0
2024-01-12,161.66,164.0,161.66,162.51,66,10762.22,GAZP,MOEX,162.51,0,0
2024-01-12,162.52,163.98,162.2,163.37,14760600,2408912555.3,GAZP,MOEX,163.37,0,0
2024-01-15,162.51,164.39,162.51,163.35,89,14525.59,GAZP,MOEX,163.35,0,0
2024-01-15,163.8,164.4,163.26,163.34,11074540,1812941980.7,GAZP,MOEX,163.34,0,0
2024-01-16,161.04,164.97,161.04,163.94,108,17597.34,GAZP,MOEX,163.94,0,0
2024-01-16,163.2,164.18,162.37,163.22,12202210,1990960893.3,GAZP,MOEX,163.22,0,0
2024-01-17,162.61,163.94,162.61,163.05,50,8148.82,GAZP,MOEX,163.05,0,0
2024-01-17,163.48,164.2,163.0,164.04,8673260,1419723220.1,GAZP,MOEX,164.04,0,0
2024-01-18,164.99,169.74,164.33,168.17,86,14276.78,GAZP,MOEX,168.17,0,0
2024-01-18,164.12,167.55,164.12,166.52,39396100,6550125303.8,GAZP,MOEX,166.52,0,0
2024-01-19,166.52,167.62,165.2,165.9,23573690,3917484197.3,GAZP,MOEX,165.9,0,0
2024-01-19,164.86,167.1,164.86,165.51,52,8632.45,GAZP,MOEX,165.51,0,0
2024-01-22,165.01,167.29,165.01,167.29,73,12069.26,GAZP,MOEX,167.29,0,0
2024-01-22,165.98,167.0,165.26,166.06,13014740,2160795411.0,GAZP,MOEX,166.06,0,0
2024-01-23,164.64,168.5,164.64,168.5,32,5322.86,GAZP,MOEX,168.5,0,0
2024-01-23,166.49,168.96,165.6,168.31,29371870,4923465845.6,GAZP,MOEX,168.31,0,0
2024-01-24,167.52,168.9,166.18,168.9,104,17367.15,GAZP,MOEX,168.9,0,0
2024-01-24,168.36,168.63,166.2,166.36,18385460,3072922026.8,GAZP,MOEX,166.36,0,0
2024-01-25,167.5,167.5,165.28,166.74,47,7794.79,GAZP,MOEX,166.74,0,0
2024-01-25,166.36,166.94,165.36,165.42,16186240,2688587991.2,GAZP,MOEX,165.42,0,0
2024-01-26,166.54,166.55,162.5,163.83,103,16998.59,GAZP,MOEX,163.83,0,0
2024-01-26,165.65,165.95,163.65,163.99,21001700,3458173947.4,GAZP,MOEX,163.99,0,0
2024-01-29,164.0,164.49,162.85,163.5,17106520,2797090045.6,GAZP,MOEX,163.5,0,0
2024-01-29,165.31,165.31,162.9,162.91,59,9646.84,GAZP,MOEX,162.91,0,0
2024-01-30,162.94,167.65,162.49,164.23,71,11567.26,GAZP,MOEX,164.23,0,0
