Price,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL
Date,,,,
2013-01-02,16.7928502411721,16.388309800709592,16.612213134765625,560518000
2013-01-03,16.631577166849617,16.369245684205428,16.402528762817383,352965200
2013-01-04,16.297532356381513,15.910237116555237,15.945638656616211,594333600
2013-01-07,16.01522778514134,15.588599529433179,15.851839065551758,484156400
2013-01-08,16.09360057159284,15.77166269531281,15.894506454467773,458707200
2013-01-09,15.885426756451887,15.61250459651803,15.64609146118164,407604400
2013-01-10,15.997676605830257,15.598279861003746,15.84003734588623,601146000
2013-01-11,15.894808559294571,15.704186724408652,15.74291706085205,350506800
2013-01-14,15.355621060027968,15.08360703504157,15.181641578674316,734207600
2013-01-15,15.098126076136289,14.625807792728182,14.702662467956543,876772400
2013-01-16,15.414320140647451,14.9017605133333,15.312956809997559,690804800
2013-01-17,15.45395698603821,15.190113058556452,15.209778785705566,453678400
2013-01-18,15.195862175811508,15.019764219342447,15.128691673278809,472922800
2013-01-22,15.367122459099171,15.026727519215179,15.273022651672363,461546400
2013-01-23,15.582249151098285,15.273018899786637,15.552597045898438,861509600
2013-01-24,14.091768503812592,13.623383291196983,13.630949020385742,1460852400
2013-01-25,13.804324838967359,13.161960872680966,13.309617042541504,1208026400
2013-01-28,13.712946622714846,13.187981608223845,13.610676765441895,785517600
2013-01-29,13.924449361295318,13.679968935270399,13.86605167388916,571158000
2013-01-30,13.997064694393886,13.751979957469896,13.822479248046875,417155200
2013-01-31,13.896611934979273,13.766506237436865,13.781936645507812,319334400
2013-02-01,13.902660548935678,13.565896692060472,13.72535228729248,539484400
2013-02-04,13.795550049540225,13.373762202600899,13.383444786071777,477117200
2013-02-05,13.910527358317557,13.380417291559446,13.85303783416748,573347600
2013-02-06,14.115067623935774,13.693884926544131,13.838213920593262,593706400
2013-02-07,14.303849442716842,13.820562218285582,14.249678611755371,704580800
2013-02-08,14.5719729102328,14.250591895128904,14.455411911010742,633158400
2013-02-11,14.758531592131247,14.402761726067261,14.606057167053223,517490400
2013-02-12,14.680618386817898,14.235068275585427,14.239937782287598,609053200
2013-02-13,14.41462723817829,14.097507928953139,14.212851524353027,475207600
2013-02-14,14.353763426477721,14.121858804128573,14.2000732421875,355275200
2013-02-15,14.308717875028696,13.997075966529563,14.004380226135254,391745200
2013-02-19,14.082596035724107,13.812344904893324,13.99920654296875,435783600
2013-02-20,13.92920809052756,13.6586514300971,13.660174369812012,476302400
2013-02-21,13.669915709861739,13.47666080341175,13.575265884399414,447182400
2013-02-22,13.743871536987415,13.591703469546246,13.719829559326172,330654800
2013-02-25,13.850995374513946,13.469051961769289,13.476052284240723,372579200
2013-02-26,13.742041357957756,13.319621426350208,13.663826942443848,501499600
2013-02-27,13.769430307887816,13.410617116704053,13.529916763305664,587350400
2013-02-28,13.630349412152567,13.433444023132324,13.433444023132324,322515200
2013-03-01,13.335445494952458,13.085889012802065,13.100801467895508,552448400
2013-03-04,13.031717190176249,12.751727096373443,12.783682823181152,582755600
2013-03-05,13.244452355840023,12.804989874238201,13.121195793151855,638433600
2013-03-06,13.246278165903224,12.91698425329467,12.954418182373047,460250000
2013-03-07,13.14767157999411,12.814421637423344,13.104150772094727,468473600
2013-03-08,13.251752359483918,13.044194547628186,13.138843536376953,391482000
2013-03-11,13.360709758033007,12.93859287962297,13.326014518737793,474236000
2013-03-12,13.356749986942951,13.01254448665518,13.038717269897461,465911600
2013-03-13,13.223447780456866,12.945284592104146,13.036280632019043,405549200
2013-03-14,13.227714392580705,13.100197005464267,13.16258716583252,303875600
2013-03-15,13.519573088808066,13.307144901924687,13.502225875854492,643960800
2013-03-18,13.922208511551322,13.427357099305258,13.869255065917969,606197200
2013-03-19,14.029030605999942,13.649521200485449,13.831820487976074,526775200
2013-03-20,13.927386362215243,13.682698485661511,13.758478164672852,308660800
2013-03-21,13.938033431511593,13.698216752491552,13.7782564163208,383255600
2013-03-22,14.063421395882548,13.789823708772477,14.057640075683594,395105200
2013-03-25,14.302328784855767,14.05368486636671,14.108465194702148,501135600
2013-03-26,14.17724505378878,14.015642754309397,14.034207344055176,294294000
2013-03-27,13.902125385653939,13.717392914028363,13.758478164672852,331237200
2013-03-28,13.750564030723844,13.440140285820693,13.47179126739502,442839600
2013-04-01,13.503444417122203,13.017722412535655,13.053329467773438,389732000
2013-04-02,13.334227985663317,12.97693610809062,13.080106735229492,529519200
2013-04-03,13.308059601661974,13.095936145214033,13.147065162658691,363216000
2013-04-04,13.238669478234613,12.941940793077828,13.017111778259277,358447600
2013-04-05,12.932807071092252,12.772420575395024,12.879548072814941,383695200
2013-04-08,13.010415300078428,12.857943337280732,12.971156120300293,300829200
2013-04-09,13.040851364857074,12.865857899984114,12.994592666625977,306614000
2013-04-10,13.30136022748009,12.965066881127411,13.259665489196777,375928000
2013-04-11,13.329663680852224,13.12301848179434,13.218276977539062,328364400
2013-04-12,13.212799879894057,13.058805787874082,13.080413818359375,238613200
2013-04-15,13.022287359600764,12.768469961529664,12.777600288391113,317520000
2013-04-16,12.983329255984437,12.799510246765234,12.97206974029541,305771200
2013-04-17,12.800424532180406,12.115969458564175,12.258703231811523,945056000
2013-04-18,12.349701599359374,11.861240101307368,11.93154239654541,666299200
2013-04-19,12.16131271480691,11.720022694231915,11.885278701782227,609274400
2013-04-22,12.24043929036424,11.907798932613865,12.133007049560547,429920400
2013-04-23,12.42852658261735,12.137275217841886,12.360051155090332,664238400
2013-04-24,12.637598980030756,11.94523200264272,12.339653015136719,969651200
2013-04-25,12.597735329350995,12.386525330362991,12.428524017333984,384837600
2013-04-26,12.744730782473011,12.424567976148706,12.69694995880127,764097600
2013-04-29,13.196672687791573,12.782164795730916,13.090154647827148,640326400
2013-04-30,13.550611803375137,13.149495195724093,13.47544002532959,691538400
2013-05-01,13.54087633428051,13.220105677085664,13.369230270385742,506909200
2013-05-02,13.65226121381358,13.410009766922574,13.558831214904785,421828400
2013-05-03,13.793474633778361,13.669303849225606,13.694564819335938,361300800
2013-05-06,14.066464363019573,13.826342118410855,14.021119117736816,496641600
2013-05-07,14.17450543761561,13.807779235929232,13.958730697631836,483753200
2013-05-08,14.162943043260269,13.871996471818415,14.116378784179688,472598000
2013-05-09,14.18408013296843,13.956767737461009,13.993223190307617,398487600
2013-05-10,14.083292683309224,13.800529762914028,13.876811027526855,334852000
2013-05-13,14.027839869663445,13.831775259016318,13.931032180786133,316948800
2013-05-14,13.94512648388156,13.545337041598046,13.597723960876465,447118000
2013-05-15,13.510108848258637,12.939069345570145,13.137890815734863,741613600
2013-05-16,13.413607071551658,12.833070894773375,13.313429832458496,603204000
2013-05-17,13.48222964894841,13.204062526046949,13.272991180419922,427904400
2013-05-20,13.657154866341516,13.17618246471059,13.569231986999512,451578400
2013-05-21,13.647354707802526,13.301790278871932,13.4690580368042,456022000
2013-05-22,13.735275193756227,13.424940042821762,13.520828247070312,443038400
2013-05-23,13.668187197544125,13.350500180617106,13.54503345489502,353021200
2013-05-24,13.652870017359767,13.490503988423423,13.637246131896973,276166800
2013-05-28,13.819830084950599,13.50551424462341,13.523588180541992,386145200
2013-05-29,13.709237100445865,13.4610914872957,13.63111686706543,330576400
2013-05-30,13.923680733458397,13.617634614580114,13.83422565460205,353519600
2013-05-31,14.003333605492676,13.770505946917899,13.777552604675293,384302800
2013-06-03,13.858123495112848,13.555448489365006,13.807882308959961,372352400
2013-06-04,13.921537028392745,13.705865454421804,13.764684677124023,292728800
2013-06-05,13.80788228668851,13.593129357054607,13.636018753051758,290589600
2013-06-06,13.69392039931262,13.297195295529932,13.432295799255371,416934000
2013-06-07,13.578730661985944,13.257980091892925,13.53492259979248,404535600
2013-06-10,13.757639668604511,13.381441030686998,13.445467948913574,450153200
2013-06-11,13.564023555421718,13.27482755923086,13.405945777893066,286112400
2013-06-12,13.517767672707308,13.21907410101571,13.240212440490723,265227200
2013-06-13,13.391856675055973,13.13482787587019,13.355707168579102,285832400
2013-06-14,13.365818706705621,13.127169769290562,13.174654960632324,271866000
2013-06-17,13.347739543941447,13.184148125947436,13.234389305114746,259414400
2013-06-18,13.323234647667508,13.179556099482856,13.227346420288086,195025600
2013-06-19,13.223977390187793,12.958677291870117,12.958677291870117,310940000
2013-06-20,13.049966762952879,12.718801641761196,12.769962310791016,357310800
2013-06-21,12.866770701352644,12.502212034538202,12.667641639709473,481118400
2013-06-24,12.51936703067377,12.1943274367894,12.331879615783691,480746000
2013-06-25,12.492710766021291,12.21822001964936,12.334633827209473,314162800
2013-06-26,12.400809646903967,12.12111030533076,12.194941520690918,367724000
2013-06-27,12.296648330414962,12.056162919743235,12.063514709472656,337246000
2013-06-28,12.262336203326537,11.91309553649806,12.147761344909668,578516400
2013-07-01,12.629961997129179,12.291442580762004,12.536523818969727,391053600
2013-07-02,12.916704897002056,12.544181752286304,12.820509910583496,469865200
2013-07-03,12.958061725566488,12.7886490775001,12.891276359558105,240928800
2013-07-05,12.967561968927408,12.72431886684791,12.78773307800293,274024800
2013-07-08,12.897402878380873,12.580328652917757,12.715123176574707,298138400
2013-07-09,12.973990772127035,12.572058074102587,12.938760757446289,352584400
2013-07-10,13.013817469407735,12.81315705620794,12.889131546020508,281405600
2013-07-11,13.119508810183088,12.90261180355367,13.09009838104248,326292400
2013-07-12,13.16668917832063,12.97123723509221,13.066205978393555,279563200
2013-07-15,13.217847862850483,13.013817906723308,13.094694137573242,241917200
2013-07-16,13.194873784366598,12.994520095483857,13.179250717163086,216538000
2013-07-17,13.241130324440196,13.118589323842086,13.182616233825684,198990400
2013-07-18,13.322314020929912,13.191809316969373,13.227039337158203,218878800
