Date,Open,High,Low,Close,Volume,Value,Symbol,Source,Adj Close,Dividends,Stock Splits
2024-01-30,6945.0,7007.0,6933.0,6994.0,649956,4537844505.5,LKOH,MOEX,6994.0,0,0
2024-01-31,7000.0,7122.0,7000.0,7090.5,941356,6669626209.0,LKOH,MOEX,7090.5,0,0
2024-02-01,7105.0,7145.0,7059.0,7093.5,575655,4084656193.0,LKOH,MOEX,7093.5,0,0
2024-02-02,7094.0,7127.0,7050.0,7114.0,574253,4077562876.5,LKOH,MOEX,7114.0,0,0
2024-02-05,7099.0,7185.0,7094.0,7137.5,536657,3833973277.5,LKOH,MOEX,7137.5,0,0
2024-02-06,7145.0,7171.0,7115.0,7163.0,342130,2447432468.5,LKOH,MOEX,7163.0,0,0
2024-02-07,7170.0,7272.5,7160.5,7265.0,781313,5646172199.0,LKOH,MOEX,7265.0,0,0
2024-02-08,7272.0,7288.0,7191.0,7231.5,641629,4649052792.0,LKOH,MOEX,7231.5,0,0
2024-02-09,7232.0,7260.0,7182.5,7238.5,347142,2511326507.0,LKOH,MOEX,7238.5,0,0
2024-02-12,7240.0,7280.0,7223.0,7280.0,314983,2284461195.0,LKOH,MOEX,7280.0,0,0
2024-02-13,7297.0,7311.0,7231.0,7269.0,487680,3550810198.0,LKOH,MOEX,7269.0,0,0
2024-02-14,7275.0,7283.0,7200.5,7220.5,340611,2468547011.5,LKOH,MOEX,7220.5,0,0
2024-02-15,7205.0,7295.0,7184.0,7282.5,393724,2857860764.5,LKOH,MOEX,7282.5,0,0
2024-02-16,7294.0,7300.0,7205.0,7224.5,509615,3691976534.5,LKOH,MOEX,7224.5,0,0
2024-02-19,7233.0,7240.5,7187.5,7188.0,401308,2893065603.5,LKOH,MOEX,7188.0,0,0
2024-02-20,7188.0,7192.5,7070.5,7081.0,690280,4925594727.5,LKOH,MOEX,7081.0,0,0
2024-02-21,7080.0,7115.0,6962.0,6990.5,1056631,7418005622.0,LKOH,MOEX,6990.5,0,0
2024-02-22,7000.5,7040.0,6970.0,7021.5,672857,4711677618.5,LKOH,MOEX,7021.5,0,0
2024-02-26,7150.5,7178.5,7103.5,7164.0,612660,4376222449.5,LKOH,MOEX,7164.0,0,0
2024-02-27,7159.5,7163.0,7104.0,7141.5,342224,2441390737.0,LKOH,MOEX,7141.5,0,0
2024-02-28,7155.0,7276.0,7130.5,7261.5,735475,5306222030.5,LKOH,MOEX,7261.5,0,0
2024-02-29,7263.0,7402.0,7220.0,7378.0,1141422,8352765169.0,LKOH,MOEX,7378.0,0,0
2024-03-01,7387.0,7464.0,7372.5,7463.5,971874,7209979106.5,LKOH,MOEX,7463.5,0,0
2024-03-04,7477.5,7534.0,7351.5,7511.5,1911151,14280512562.5,LKOH,MOEX,7511.5,0,0
2024-03-05,7515.0,7544.5,7430.5,7499.5,1040586,7798224374.5,LKOH,MOEX,7499.5,0,0
2024-03-06,7499.5,7561.5,7470.0,7483.0,857869,6449174077.0,LKOH,MOEX,7483.0,0,0
2024-03-07,7488.0,7517.0,7457.0,7513.0,426452,3193618714.5,LKOH,MOEX,7513.0,0,0
2024-03-11,7537.0,7592.5,7523.5,7554.5,648724,4904561692.5,LKOH,MOEX,7554.5,0,0
2024-03-12,7539.0,7575.5,7481.5,7536.5,1111543,8368198283.5,LKOH,MOEX,7536.5,0,0
2024-03-13,7538.0,7554.5,7409.5,7426.0,1230308,9177460026.5,LKOH,MOEX,7426.0,0,0
2024-03-14,7426.0,7434.5,7320.0,7370.0,1389788,10237405866.0,LKOH,MOEX,7370.0,0,0
2024-03-15,7365.5,7404.0,7336.5,7380.0,788252,5805478409.5,LKOH,MOEX,7380.0,0,0
2024-03-18,7390.5,7397.5,7309.5,7344.0,602099,4429020792.0,LKOH,MOEX,7344.0,0,0
2024-03-19,7349.0,7349.0,7250.0,7333.5,1161411,8488644049.5,LKOH,MOEX,7333.5,0,0
2024-03-20,7338.5,7460.0,7337.5,7438.5,1157982,8583791573.0,LKOH,MOEX,7438.5,0,0
2024-03-21,7450.0,7454.5,7370.0,7417.5,648324,4806375139.0,LKOH,MOEX,7417.5,0,0
2024-03-22,7420.0,7538.0,7184.5,7303.0,3496776,25798186626.0,LKOH,MOEX,7303.0,0,0
2024-03-22,7412.3,7412.3,7412.3,7412.3,122960,911416408.0,LKOH,MOEX,7412.3,0,0
2024-03-25,7305.0,7452.0,7303.0,7438.0,877301,6470404680.0,LKOH,MOEX,7438.0,0,0
2024-03-26,7454.5,7455.0,7380.0,7419.0,562109,4167015304.0,LKOH,MOEX,7419.0,0,0
2024-03-27,7425.5,7497.0,7404.5,7493.0,519706,3871127557.0,LKOH,MOEX,7493.0,0,0
2024-03-28,7495.0,7517.0,7430.5,7481.0,498911,3728290013.0,LKOH,MOEX,7481.0,0,0
2024-03-29,7481.5,7578.0,7460.0,7551.0,705061,5309786123.5,LKOH,MOEX,7551.0,0,0
2024-04-01,7574.0,7666.0,7573.0,7665.0,741367,5655560883.5,LKOH,MOEX,7665.0,0,0
2024-04-02,7679.5,7689.0,7625.0,7654.0,383628,2935739088.0,LKOH,MOEX,7654.0,0,0
2024-04-03,7654.0,7699.0,7641.0,7686.5,316677,2429698021.5,LKOH,MOEX,7686.5,0,0
2024-04-04,7687.5,7783.5,7678.0,7727.5,738307,5719872333.5,LKOH,MOEX,7727.5,0,0
2024-04-05,7730.5,7777.5,7654.0,7662.5,1058107,8146536254.5,LKOH,MOEX,7662.5,0,0
2024-04-08,7700.0,7777.0,7662.5,7767.0,665595,5145050974.0,LKOH,MOEX,7767.0,0,0
2024-04-09,7770.0,7844.0,7740.0,7786.5,855572,6678737910.0,LKOH,MOEX,7786.5,0,0
