Price,High,Low,Close,Volume
Ticker,SBER.ME,SBER.ME,SBER.ME,SBER.ME
Date,,,,
2013-03-12,72.29758838109159,71.30508239158128,71.61566162109375,58453010
2013-03-13,71.60217562331064,70.4611303792635,70.50839233398438,69928090
2013-03-14,71.26457817519804,70.04926358980018,70.76494598388672,70817130
2013-03-15,71.52790728382334,70.25182933409867,70.50164031982422,66847700
2013-03-18,69.26605986443948,67.04474316646129,67.82794189453125,139264040
2013-03-19,68.3950990651719,66.74767356002187,67.32832336425781,112775060
2013-03-20,69.16479676246064,67.13252244534482,69.12428283691406,126361810
2013-03-21,69.89396925731498,68.57738278927025,68.66515350341797,83767320
2013-03-22,68.32081862160645,66.98397261947731,67.09200286865234,97056470
2013-03-25,68.31406599631975,66.46409174912901,66.63963317871094,83351250
2013-03-26,65.56610870361328,65.56610870361328,65.56610870361328,240220
2013-03-27,65.64037772114874,65.40406799316406,65.40406799316406,318120
2013-03-28,66.57886505126953,66.57886505126953,66.57886505126953,217380
2013-03-29,66.74766540527344,66.74766540527344,66.74766540527344,298380
2013-04-01,66.22103881835938,66.22103881835938,66.22103881835938,276900
2013-04-02,66.90971374511719,66.90971374511719,66.90971374511719,339840
2013-04-03,67.15277099609375,67.15277099609375,67.15277099609375,541120
2013-04-04,67.47010040283203,67.47010040283203,67.47010040283203,662780
2013-04-05,67.01773834228516,67.01773834228516,67.01773834228516,678480
2013-04-08,67.8346939086914,67.40258320727733,67.8346939086914,681
2013-04-09,69.2052993774414,67.96298232946954,69.2052993774414,829620
2013-04-10,69.79269842200475,67.44309197579557,67.8346939086914,653500
2013-04-11,69.13778686523438,69.13778686523438,69.13778686523438,565520
2013-04-12,68.1197280883789,68.1197280883789,68.1197280883789,552800
2013-04-15,66.2082748413086,66.2082748413086,66.2082748413086,460100
2013-04-16,67.12245888757538,66.36064910888672,66.36064910888672,771120
2013-04-17,65.41876220703125,65.04478177270083,65.41876220703125,732820
2013-04-18,66.81772350854972,65.24562035180143,66.09746551513672,73686310
2013-04-19,67.59338558789476,66.2290510161589,66.76232147216797,64959290
2013-04-22,67.90503515789818,65.56419534904991,65.8273696899414,62363220
2013-04-23,66.88697773942273,65.10018418206398,66.84542083740234,73617450
2013-04-24,68.39674333854825,66.82464029842528,67.84269714355469,90585880
2013-04-25,68.83999338228219,66.62381339670712,66.81080627441406,91998510
2013-04-26,67.16400952325121,65.84122647818147,66.34679412841797,59957310
2013-04-29,67.06704684352188,65.5503544622894,65.55728149414062,40530500
2013-04-30,68.77765382113067,65.5157195295849,68.63914489746094,90607000
2013-05-02,70.14199191975723,67.90504151540743,69.85111999511719,49345740
2013-05-03,71.34010268967187,69.60178790046173,71.33317565917969,52655330
2013-05-06,71.59635416970777,70.64755693400573,70.97998046875,51588540
2013-05-07,72.99531183947545,70.37745429058475,72.87757873535156,104996430
2013-05-08,73.34160147660297,72.19888426599722,73.24464416503906,60044960
2013-05-10,73.33466350788211,71.69330592043141,71.72793579101562,32329670
2013-05-13,71.97725581203024,70.57136972517833,71.48554229736328,84124260
2013-05-14,72.64905007233237,71.19468503821359,71.99111938476562,59642740
2013-05-15,72.42742018674035,70.87609281789894,71.41629028320312,63053590
2013-05-16,71.99112210311961,70.80685316131493,70.89688873291016,55045550
2013-05-17,72.9468413396381,70.50212230037036,72.84988403320312,12753324
2013-05-20,74.23498810490653,72.83602374514761,73.86100769042969,76237300
2013-05-21,75.75861684521207,73.32082473929371,75.39156341552734,77406660
2013-05-22,77.17834952658265,75.38462889590095,76.69355773925781,106411260
2013-05-23,75.45388064463654,73.08534332593368,73.09919738769531,94219990
2013-05-24,73.75019832585532,70.9037961640243,71.38858795166016,108569620
2013-05-27,71.88030595889877,70.66833434006767,71.24315643310547,47531440
2013-05-28,72.62825635602925,71.47168530557379,72.09498596191406,66309630
2013-05-29,71.71408951282052,69.18626210157481,69.22781372070312,84541590
2013-05-30,69.93422864272792,68.41060398405503,69.30400085449219,79554460
2013-05-31,69.78878572987138,67.69727133422816,68.59759521484375,86352420
2013-06-03,69.7056876419914,67.09475136537777,68.3552017211914,102246100
2013-06-04,70.29434229314158,68.37596700074195,68.41751861572266,79724570
2013-06-05,68.70147349746684,67.31636310208422,67.52413177490234,80543680
2013-06-06,67.97430097707245,66.6930747811271,67.03935241699219,65827520
2013-06-07,68.95078970046548,67.12937154076234,68.70146942138672,79913150
2013-06-10,69.69183034602618,67.46180696129288,67.73190307617188,68514380
2013-06-11,68.19591526529796,65.1140412798745,65.55728149414062,96754930
2013-06-13,64.74698576630931,62.58621687060502,63.555789947509766,119335820
2013-06-14,65.16252166492738,63.31340039485724,64.89242553710938,88549740
2013-06-17,66.45067524255126,65.03094012641924,66.2359848022461,79176990
2013-06-18,67.10860771338422,65.84815731467273,66.7415542602539,63808010
2013-06-19,66.88007541299545,65.15561392978775,65.49496459960938,63191980
2013-06-20,64.33146517349273,63.09179047961389,63.23030471801758,103325670
2013-06-21,64.53230183958897,62.399230287999075,63.36880874633789,79972720
2013-06-24,63.50730760292014,61.318835991662624,61.55430221557617,91754450
2013-06-25,62.77319933787951,61.50582212579847,62.03216552734375,88493130
2013-06-26,64.1652403864276,61.84518152138694,64.06828308105469,94537680
2013-06-27,64.92013784782165,63.8605289943704,64.57386016845703,76612830
2013-06-28,65.55034222946517,63.88820890842569,64.8785629272461,81701190
2013-07-01,66.24290054255871,64.41455538614403,66.08361053466797,66466070
2013-07-02,66.32600224585381,65.14866064243611,65.65422821044922,55404680
2013-07-03,65.18329409902911,64.19986174804701,64.43533325195312,55720100
2013-07-04,65.50879429564334,63.93669630537342,65.06555938720703,58629700
2013-07-05,65.69579451254077,64.30375691542996,64.54615020751953,69156910
2013-07-08,64.73312706636212,63.57656129917365,64.29681396484375,53667990
2013-07-09,64.84393534439786,63.71507237726452,63.98516845703125,48534400
2013-07-10,64.24141757009671,62.84938023097796,63.119476318359375,51969480
2013-07-11,66.18750957382046,63.74971725136855,66.14595794677734,112549270
2013-07-12,68.38982738620597,65.91047845184514,68.26516723632812,119862270
2013-07-15,69.56715854817111,68.18204833091512,69.1862564086914,105744860
2013-07-16,70.19739477319195,68.63221855782177,68.88846588134766,90129290
2013-07-17,70.15584814923906,68.38983016809634,70.05196380615234,71793100
2013-07-18,70.29434993665562,67.82192818471742,68.1405029296875,97311180
2013-07-19,70.1281442952559,67.63494651597661,69.24859619140625,83914140
2013-07-22,69.55332000160476,67.69727182612066,67.71112060546875,73008260
2013-07-23,68.59066448906934,67.00471251991934,67.07396697998047,75228480
2013-07-24,67.5102803880585,66.27752774541356,66.80387115478516,98477810
2013-07-25,67.15707337404633,66.18056808166796,66.32600402832031,85607870
2013-07-26,66.97009236512804,65.61961170476778,65.66116333007812,80184350
2013-07-29,66.20827821210453,65.25255390724514,65.29410552978516,45758900
2013-07-30,65.84814813792944,64.92704847545129,65.14173889160156,57792160
2013-07-31,66.20133369094448,64.8647075371068,65.95201873779297,64128810
2013-08-01,67.17786613610701,66.34680186442917,67.06705474853516,56403880
2013-08-02,67.79422200636533,66.22904591571483,67.1709213256836,63981400
2013-08-05,67.50335110026185,66.49914296570395,66.63765716552734,39862480
2013-08-06,66.61688772814651,65.53649800129475,65.59190368652344,40542700
2013-08-07,65.98665966667424,65.14866849531589,65.38414001464844,52969490
2013-08-08,65.94510595731789,64.62925004115658,65.1140365600586,53362390
2013-08-09,66.33294017227878,65.05171403251393,66.27753448486328,59579140
