Date,Open,High,Low,Close,Volume,Value,Symbol,Source,Adj Close,Dividends,Stock Splits
2024-01-11,574.05,582.15,571.0,579.6,9771283,5626076954.6,ROSN,MOEX,579.6,0,0
2024-01-12,584.0,589.9,580.85,584.2,5405470,3165105874.4,ROSN,MOEX,584.2,0,0
2024-01-15,585.0,587.9,579.6,581.4,2573506,1500665176.05,ROSN,MOEX,581.4,0,0
2024-01-16,582.75,582.75,577.15,578.4,1580870,916314853.8,ROSN,MOEX,578.4,0,0
2024-01-17,578.05,580.75,569.8,574.75,3911748,2248020753.45,ROSN,MOEX,574.75,0,0
2024-01-18,575.8,578.15,571.85,573.95,2081619,1197678743.4,ROSN,MOEX,573.95,0,0
2024-01-19,573.95,577.6,570.6,574.95,2645181,1518246150.8,ROSN,MOEX,574.95,0,0
2024-01-22,575.2,579.7,575.2,577.95,1873302,1083054886.0,ROSN,MOEX,577.95,0,0
2024-01-23,578.95,580.5,576.5,579.9,1421415,822758919.4,ROSN,MOEX,579.9,0,0
2024-01-24,580.35,582.15,572.1,575.75,1844368,1063525819.4,ROSN,MOEX,575.75,0,0
2024-01-25,573.85,576.0,572.6,574.65,1874962,1077062177.85,ROSN,MOEX,574.65,0,0
2024-01-26,577.0,577.65,572.35,573.9,1547572,889175521.6,ROSN,MOEX,573.9,0,0
2024-01-29,574.5,580.45,573.0,575.75,3555435,2049426934.45,ROSN,MOEX,575.75,0,0
2024-01-30,576.35,578.45,572.6,573.95,2241184,1288422874.9,ROSN,MOEX,573.95,0,0
2024-01-31,574.3,576.5,572.0,575.0,3281866,1885995504.65,ROSN,MOEX,575.0,0,0
2024-02-01,575.5,582.0,574.0,576.5,4626022,2676166143.05,ROSN,MOEX,576.5,0,0
2024-02-02,577.0,584.95,574.5,583.95,5216251,3034781715.5,ROSN,MOEX,583.95,0,0
2024-02-05,584.05,592.95,584.05,592.0,5224734,3083612050.5,ROSN,MOEX,592.0,0,0
2024-02-06,593.0,593.75,590.5,593.55,2085502,1234586591.45,ROSN,MOEX,593.55,0,0
2024-02-07,593.7,595.7,588.8,589.7,4035754,2391520400.4,ROSN,MOEX,589.7,0,0
2024-02-08,586.05,591.4,580.0,587.75,3316157,1947897100.75,ROSN,MOEX,587.75,0,0
2024-02-09,587.8,592.9,586.6,589.75,2553528,1507251659.35,ROSN,MOEX,589.75,0,0
2024-02-12,590.1,592.35,585.0,588.95,2669101,1568449832.8,ROSN,MOEX,588.95,0,0
2024-02-13,590.0,593.45,589.55,592.75,2388838,1413630081.25,ROSN,MOEX,592.75,0,0
2024-02-14,593.75,594.65,589.65,590.05,1938191,1148842973.0,ROSN,MOEX,590.05,0,0
2024-02-15,590.0,591.6,587.55,589.15,2645626,1559371855.25,ROSN,MOEX,589.15,0,0
2024-02-16,590.05,591.0,582.4,585.5,4191003,2460484654.2,ROSN,MOEX,585.5,0,0
2024-02-19,585.6,589.5,581.55,586.25,2552097,1497579585.65,ROSN,MOEX,586.25,0,0
2024-02-20,586.0,586.05,570.2,572.1,5164767,2988914200.55,ROSN,MOEX,572.1,0,0
2024-02-21,572.1,576.75,560.25,562.35,6696796,3797479702.0,ROSN,MOEX,562.35,0,0
2024-02-22,564.45,565.75,558.5,562.35,2744549,1542888335.55,ROSN,MOEX,562.35,0,0
2024-02-26,566.65,577.3,566.65,575.55,3634380,2079227485.55,ROSN,MOEX,575.55,0,0
2024-02-27,575.5,575.55,566.05,568.2,3492074,1987358149.1,ROSN,MOEX,568.2,0,0
2024-02-28,566.95,570.35,565.25,568.5,2564104,1455726335.7,ROSN,MOEX,568.5,0,0
2024-02-29,568.5,580.5,567.0,578.0,3611798,2080135673.8,ROSN,MOEX,578.0,0,0
2024-03-01,578.05,581.6,573.25,577.45,2355941,1361486028.8,ROSN,MOEX,577.45,0,0
2024-03-04,578.9,583.6,578.55,582.5,2064777,1200549145.85,ROSN,MOEX,582.5,0,0
2024-03-05,582.6,588.8,579.5,585.55,2703486,1579700634.4,ROSN,MOEX,585.55,0,0
2024-03-06,585.7,589.95,584.5,585.15,1875663,1101486783.35,ROSN,MOEX,585.15,0,0
2024-03-07,585.0,589.8,583.1,589.45,1431702,840492220.4,ROSN,MOEX,589.45,0,0
2024-03-11,589.6,592.5,587.05,588.35,1925221,1135832121.75,ROSN,MOEX,588.35,0,0
2024-03-12,588.6,589.0,585.05,588.25,1811625,1063944304.1,ROSN,MOEX,588.25,0,0
2024-03-13,586.1,588.35,580.7,581.45,2723687,1592624136.65,ROSN,MOEX,581.45,0,0
2024-03-14,581.0,586.0,577.8,584.0,2576036,1500988497.55,ROSN,MOEX,584.0,0,0
2024-03-15,583.0,587.15,579.6,584.2,1768650,1031731887.15,ROSN,MOEX,584.2,0,0
2024-03-18,584.0,586.45,581.55,583.1,1290890,752865444.15,ROSN,MOEX,583.1,0,0
2024-03-19,582.85,583.7,556.3,565.35,15172575,8590867748.85,ROSN,MOEX,565.35,0,0
2024-03-20,565.35,566.55,551.2,560.3,15832545,8850534898.25,ROSN,MOEX,560.3,0,0
2024-03-21,561.3,575.0,557.25,562.8,13589092,7674606429.8,ROSN,MOEX,562.8,0,0
2024-03-22,562.85,563.95,551.0,554.2,10052432,5601839040.9,ROSN,MOEX,554.2,0,0
2024-03-22,557.03,557.03,557.03,557.03,3478600,1937684558.0,ROSN,MOEX,557.03,0,0
2024-03-25,556.7,559.85,548.5,558.05,8585063,4745452655.9,ROSN,MOEX,558.05,0,0
2024-03-26,559.0,559.0,554.15,556.1,4720207,2624107095.65,ROSN,MOEX,556.1,0,0
2024-03-27,556.1,557.5,551.25,555.4,3623708,2007950854.95,ROSN,MOEX,555.4,0,0
2024-03-28,557.0,565.8,555.75,565.75,8154564,4580908664.85,ROSN,MOEX,565.75,0,0
2024-03-29,567.6,569.4,563.5,565.75,5575648,3155868895.4,ROSN,MOEX,565.75,0,0
2024-04-01,568.0,573.55,566.8,568.85,8194319,4675167978.4,ROSN,MOEX,568.85,0,0
2024-04-02,570.0,574.5,567.5,572.9,4834554,2758385527.6,ROSN,MOEX,572.9,0,0
2024-04-03,573.1,579.0,572.0,576.9,4829568,2783523091.55,ROSN,MOEX,576.9,0,0
2024-04-04,577.75,580.0,575.65,578.05,3924251,2269373130.15,ROSN,MOEX,578.05,0,0
2024-04-05,578.85,579.65,574.0,576.1,3300134,1904563196.05,ROSN,MOEX,576.1,0,0
2024-04-08,576.3,579.75,571.55,574.5,3298221,1899524002.8,ROSN,MOEX,574.5,0,0
2024-04-09,574.5,576.2,565.75,568.4,4663495,2662585757.55,ROSN,MOEX,568.4,0,0
